t,v
2014-07-03T00:00:00.000Z,12977025
2014-07-04T00:00:00.000Z,12981175
2014-07-05T00:00:00.000Z,12984975
2014-07-06T00:00:00.000Z,12988525
2014-07-07T00:00:00.000Z,12992275
2014-07-08T00:00:00.000Z,12996025
2014-07-09T00:00:00.000Z,13000175
2014-07-10T00:00:00.000Z,13003900
2014-07-11T00:00:00.000Z,13007800
2014-07-12T00:00:00.000Z,13011725
2014-07-13T00:00:00.000Z,13015725
2014-07-14T00:00:00.000Z,13019100
2014-07-15T00:00:00.000Z,13023075
2014-07-16T00:00:00.000Z,13026675
2014-07-17T00:00:00.000Z,13030975
2014-07-18T00:00:00.000Z,13035275
2014-07-19T00:00:00.000Z,13039700
2014-07-20T00:00:00.000Z,13043575
2014-07-21T00:00:00.000Z,13047450
2014-07-22T00:00:00.000Z,13051000
2014-07-23T00:00:00.000Z,13054650
2014-07-24T00:00:00.000Z,13058225
2014-07-25T00:00:00.000Z,13062300
2014-07-26T00:00:00.000Z,13065650
2014-07-27T00:00:00.000Z,13069475
2014-07-28T00:00:00.000Z,13073225
2014-07-29T00:00:00.000Z,13076950
2014-07-30T00:00:00.000Z,13081250
2014-07-31T00:00:00.000Z,13085100
2014-08-01T00:00:00.000Z,13089025
2014-08-02T00:00:00.000Z,13093100
2014-08-03T00:00:00.000Z,13096950
2014-08-04T00:00:00.000Z,13100150
2014-08-05T00:00:00.000Z,13103525
2014-08-06T00:00:00.000Z,13107625
2014-08-07T00:00:00.000Z,13111625
2014-08-08T00:00:00.000Z,13115675
2014-08-09T00:00:00.000Z,13120125
2014-08-10T00:00:00.000Z,13124550
2014-08-11T00:00:00.000Z,13129100
2014-08-12T00:00:00.000Z,13133450
2014-08-13T00:00:00.000Z,13137075
2014-08-14T00:00:00.000Z,13141575
2014-08-15T00:00:00.000Z,13145700
2014-08-16T00:00:00.000Z,13149650
2014-08-17T00:00:00.000Z,13153900
2014-08-18T00:00:00.000Z,13158850
2014-08-19T00:00:00.000Z,13163500
2014-08-20T00:00:00.000Z,13167725
2014-08-21T00:00:00.000Z,13171850
2014-08-22T00:00:00.000Z,13175775
2014-08-23T00:00:00.000Z,13179825
2014-08-24T00:00:00.000Z,13183475
2014-08-25T00:00:00.000Z,13186900
2014-08-26T00:00:00.000Z,13191225
2014-08-27T00:00:00.000Z,13195450
2014-08-28T00:00:00.000Z,13199775
2014-08-29T00:00:00.000Z,13204025
2014-08-30T00:00:00.000Z,13208575
2014-08-31T00:00:00.000Z,13213275
2014-09-01T00:00:00.000Z,13216675
2014-09-02T00:00:00.000Z,13220325
2014-09-03T00:00:00.000Z,13224550
2014-09-04T00:00:00.000Z,13228525
2014-09-05T00:00:00.000Z,13232150
2014-09-06T00:00:00.000Z,13236625
2014-09-07T00:00:00.000Z,13240500
2014-09-08T00:00:00.000Z,13244100
2014-09-09T00:00:00.000Z,13247750
2014-09-10T00:00:00.000Z,13251675
2014-09-11T00:00:00.000Z,13255925
2014-09-12T00:00:00.000Z,13259775
2014-09-13T00:00:00.000Z,13264300
2014-09-14T00:00:00.000Z,13268250
2014-09-15T00:00:00.000Z,13272200
2014-09-16T00:00:00.000Z,13276475
2014-09-17T00:00:00.000Z,13281125
2014-09-18T00:00:00.000Z,13285600
2014-09-19T00:00:00.000Z,13289875
2014-09-20T00:00:00.000Z,13294275
2014-09-21T00:00:00.000Z,13298375
2014-09-22T00:00:00.000Z,13302575
2014-09-23T00:00:00.000Z,13306325
2014-09-24T00:00:00.000Z,13310225
2014-09-25T00:00:00.000Z,13314525
2014-09-26T00:00:00.000Z,13317875
2014-09-27T00:00:00.000Z,13321250
2014-09-28T00:00:00.000Z,13324475
2014-09-29T00:00:00.000Z,13327900
2014-09-30T00:00:00.000Z,13331725
2014-10-01T00:00:00.000Z,13335600
2014-10-02T00:00:00.000Z,13339075
2014-10-03T00:00:00.000Z,13342700
2014-10-04T00:00:00.000Z,13346550
2014-10-05T00:00:00.000Z,13350775
2014-10-06T00:00:00.000Z,13354800
2014-10-07T00:00:00.000Z,13358150
2014-10-08T00:00:00.000Z,13361750
2014-10-09T00:00:00.000Z,13365450
2014-10-10T00:00:00.000Z,13369325
2014-10-11T00:00:00.000Z,13372900
2014-10-12T00:00:00.000Z,13376625
2014-10-13T00:00:00.000Z,13380500
2014-10-14T00:00:00.000Z,13383800
2014-10-15T00:00:00.000Z,13387575
2014-10-16T00:00:00.000Z,13391275
2014-10-17T00:00:00.000Z,13394825
2014-10-18T00:00:00.000Z,13398925
2014-10-19T00:00:00.000Z,13402250
2014-10-20T00:00:00.000Z,13405650
2014-10-21T00:00:00.000Z,13409500
2014-10-22T00:00:00.000Z,13413475
2014-10-23T00:00:00.000Z,13417250
2014-10-24T00:00:00.000Z,13421225
2014-10-25T00:00:00.000Z,13425050
2014-10-26T00:00:00.000Z,13428225
2014-10-27T00:00:00.000Z,13432200
2014-10-28T00:00:00.000Z,13435650
2014-10-29T00:00:00.000Z,13439525
2014-10-30T00:00:00.000Z,13443775
2014-10-31T00:00:00.000Z,13448475
2014-11-01T00:00:00.000Z,13452450
2014-11-02T00:00:00.000Z,13456325
2014-11-03T00:00:00.000Z,13460550
2014-11-04T00:00:00.000Z,13464600
2014-11-05T00:00:00.000Z,13468050
2014-11-06T00:00:00.000Z,13471925
2014-11-07T00:00:00.000Z,13475650
2014-11-08T00:00:00.000Z,13479475
2014-11-09T00:00:00.000Z,13483200
2014-11-10T00:00:00.000Z,13486900
2014-11-11T00:00:00.000Z,13490125
2014-11-12T00:00:00.000Z,13493800
2014-11-13T00:00:00.000Z,13497425
2014-11-14T00:00:00.000Z,13501250
2014-11-15T00:00:00.000Z,13504775
2014-11-16T00:00:00.000Z,13508525
2014-11-17T00:00:00.000Z,13512125
2014-11-18T00:00:00.000Z,13515975
2014-11-19T00:00:00.000Z,13519500
2014-11-20T00:00:00.000Z,13522950
2014-11-21T00:00:00.000Z,13526125
2014-11-22T00:00:00.000Z,13529975
2014-11-23T00:00:00.000Z,13533525
2014-11-24T00:00:00.000Z,13537200
2014-11-25T00:00:00.000Z,13540500
2014-11-26T00:00:00.000Z,13543925
2014-11-27T00:00:00.000Z,13547450
2014-11-28T00:00:00.000Z,13551150
2014-11-29T00:00:00.000Z,13555075
2014-11-30T00:00:00.000Z,13559075
2014-12-01T00:00:00.000Z,13562325
2014-12-02T00:00:00.000Z,13566075
2014-12-03T00:00:00.000Z,13568975
2014-12-04T00:00:00.000Z,13572625
2014-12-05T00:00:00.000Z,13576525
2014-12-06T00:00:00.000Z,13579875
2014-12-07T00:00:00.000Z,13583075
2014-12-08T00:00:00.000Z,13587175
2014-12-09T00:00:00.000Z,13590725
2014-12-10T00:00:00.000Z,13594300
2014-12-11T00:00:00.000Z,13598000
2014-12-12T00:00:00.000Z,13601525
2014-12-13T00:00:00.000Z,13605175
2014-12-14T00:00:00.000Z,13608700
2014-12-15T00:00:00.000Z,13612225
2014-12-16T00:00:00.000Z,13615800
2014-12-17T00:00:00.000Z,13619000
2014-12-18T00:00:00.000Z,13622225
2014-12-19T00:00:00.000Z,13625650
2014-12-20T00:00:00.000Z,13628975
2014-12-21T00:00:00.000Z,13632300
2014-12-22T00:00:00.000Z,13636400
2014-12-23T00:00:00.000Z,13640150
2014-12-24T00:00:00.000Z,13643975
2014-12-25T00:00:00.000Z,13647925
2014-12-26T00:00:00.000Z,13651700
2014-12-27T00:00:00.000Z,13655525
2014-12-28T00:00:00.000Z,13659750
2014-12-29T00:00:00.000Z,13663850
2014-12-30T00:00:00.000Z,13667725
2014-12-31T00:00:00.000Z,13671525
2015-01-01T00:00:00.000Z,13675650
2015-01-02T00:00:00.000Z,13679775
2015-01-03T00:00:00.000Z,13683825
2015-01-04T00:00:00.000Z,13688125
2015-01-05T00:00:00.000Z,13692025
2015-01-06T00:00:00.000Z,13695975
2015-01-07T00:00:00.000Z,13699475
2015-01-08T00:00:00.000Z,13703150
2015-01-09T00:00:00.000Z,13706650
2015-01-10T00:00:00.000Z,13710325
2015-01-11T00:00:00.000Z,13714200
2015-01-12T00:00:00.000Z,13717750
2015-01-13T00:00:00.000Z,13720900
2015-01-14T00:00:00.000Z,13724550
2015-01-15T00:00:00.000Z,13728325
2015-01-16T00:00:00.000Z,13731800
2015-01-17T00:00:00.000Z,13735250
2015-01-18T00:00:00.000Z,13739075
2015-01-19T00:00:00.000Z,13742675
2015-01-20T00:00:00.000Z,13745625
2015-01-21T00:00:00.000Z,13749350
2015-01-22T00:00:00.000Z,13752725
2015-01-23T00:00:00.000Z,13755825
2015-01-24T00:00:00.000Z,13758975
2015-01-25T00:00:00.000Z,13762100
2015-01-26T00:00:00.000Z,13765275
2015-01-27T00:00:00.000Z,13768975
2015-01-28T00:00:00.000Z,13773100
2015-01-29T00:00:00.000Z,13777200
2015-01-30T00:00:00.000Z,13780650
2015-01-31T00:00:00.000Z,13784800
2015-02-01T00:00:00.000Z,13788675
2015-02-02T00:00:00.000Z,13792650
2015-02-03T00:00:00.000Z,13795825
2015-02-04T00:00:00.000Z,13799800
2015-02-05T00:00:00.000Z,13803775
2015-02-06T00:00:00.000Z,13808200
2015-02-07T00:00:00.000Z,13812175
2015-02-08T00:00:00.000Z,13815475
2015-02-09T00:00:00.000Z,13819500
2015-02-10T00:00:00.000Z,13823100
2015-02-11T00:00:00.000Z,13827050
2015-02-12T00:00:00.000Z,13830025
2015-02-13T00:00:00.000Z,13833650
2015-02-14T00:00:00.000Z,13837675
2015-02-15T00:00:00.000Z,13841175
2015-02-16T00:00:00.000Z,13845100
2015-02-17T00:00:00.000Z,13848825
2015-02-18T00:00:00.000Z,13853000
2015-02-19T00:00:00.000Z,13857150
2015-02-20T00:00:00.000Z,13861100
2015-02-21T00:00:00.000Z,13864650
2015-02-22T00:00:00.000Z,13868425
2015-02-23T00:00:00.000Z,13871975
2015-02-24T00:00:00.000Z,13875200
2015-02-25T00:00:00.000Z,13879175
2015-02-26T00:00:00.000Z,13882925
2015-02-27T00:00:00.000Z,13886725
2015-02-28T00:00:00.000Z,13890250
2015-03-01T00:00:00.000Z,13893775
2015-03-02T00:00:00.000Z,13897725
2015-03-03T00:00:00.000Z,13901675
2015-03-04T00:00:00.000Z,13905175
2015-03-05T00:00:00.000Z,13908475
2015-03-06T00:00:00.000Z,13912175
2015-03-07T00:00:00.000Z,13915675
2015-03-08T00:00:00.000Z,13919575
2015-03-09T00:00:00.000Z,13923175
2015-03-10T00:00:00.000Z,13926975
2015-03-11T00:00:00.000Z,13930825
2015-03-12T00:00:00.000Z,13934100
2015-03-13T00:00:00.000Z,13937725
2015-03-14T00:00:00.000Z,13941025
2015-03-15T00:00:00.000Z,13944600
2015-03-16T00:00:00.000Z,13948075
2015-03-17T00:00:00.000Z,13951275
2015-03-18T00:00:00.000Z,13955100
2015-03-19T00:00:00.000Z,13958525
2015-03-20T00:00:00.000Z,13961925
2015-03-21T00:00:00.000Z,13965700
2015-03-22T00:00:00.000Z,13969250
2015-03-23T00:00:00.000Z,13972875
2015-03-24T00:00:00.000Z,13977200
2015-03-25T00:00:00.000Z,13981250
2015-03-26T00:00:00.000Z,13984950
2015-03-27T00:00:00.000Z,13989225
2015-03-28T00:00:00.000Z,13992925
2015-03-29T00:00:00.000Z,13996750
2015-03-30T00:00:00.000Z,14000300
2015-03-31T00:00:00.000Z,14004050
2015-04-01T00:00:00.000Z,14007350
2015-04-02T00:00:00.000Z,14011450
2015-04-03T00:00:00.000Z,14015150
2015-04-04T00:00:00.000Z,14018975
2015-04-05T00:00:00.000Z,14022675
2015-04-06T00:00:00.000Z,14025825
2015-04-07T00:00:00.000Z,14029625
2015-04-08T00:00:00.000Z,14032750
2015-04-09T00:00:00.000Z,14036075
2015-04-10T00:00:00.000Z,14039875
2015-04-11T00:00:00.000Z,14043375
2015-04-12T00:00:00.000Z,14046575
2015-04-13T00:00:00.000Z,14050475
2015-04-14T00:00:00.000Z,14054200
2015-04-15T00:00:00.000Z,14057250
2015-04-16T00:00:00.000Z,14060700
2015-04-17T00:00:00.000Z,14063850
2015-04-18T00:00:00.000Z,14067500
2015-04-19T00:00:00.000Z,14071125
2015-04-20T00:00:00.000Z,14074975
2015-04-21T00:00:00.000Z,14078800
2015-04-22T00:00:00.000Z,14082600
2015-04-23T00:00:00.000Z,14085850
2015-04-24T00:00:00.000Z,14088950
2015-04-25T00:00:00.000Z,14093025
2015-04-26T00:00:00.000Z,14096625
2015-04-27T00:00:00.000Z,14100050
2015-04-28T00:00:00.000Z,14103875
2015-04-29T00:00:00.000Z,14107050
2015-04-30T00:00:00.000Z,14110400
2015-05-01T00:00:00.000Z,14114100
2015-05-02T00:00:00.000Z,14117775
2015-05-03T00:00:00.000Z,14121275
2015-05-04T00:00:00.000Z,14124500
2015-05-05T00:00:00.000Z,14128350
2015-05-06T00:00:00.000Z,14132375
2015-05-07T00:00:00.000Z,14135900
2015-05-08T00:00:00.000Z,14139650
2015-05-09T00:00:00.000Z,14142875
2015-05-10T00:00:00.000Z,14146100
2015-05-11T00:00:00.000Z,14150050
2015-05-12T00:00:00.000Z,14153800
2015-05-13T00:00:00.000Z,14157850
2015-05-14T00:00:00.000Z,14161675
2015-05-15T00:00:00.000Z,14165375
2015-05-16T00:00:00.000Z,14168675
2015-05-17T00:00:00.000Z,14172950
2015-05-18T00:00:00.000Z,14176550
2015-05-19T00:00:00.000Z,14179800
2015-05-20T00:00:00.000Z,14183425
2015-05-21T00:00:00.000Z,14187300
2015-05-22T00:00:00.000Z,14190750
2015-05-23T00:00:00.000Z,14193550
2015-05-24T00:00:00.000Z,14197200
2015-05-25T00:00:00.000Z,14200725
2015-05-26T00:00:00.000Z,14204325
2015-05-27T00:00:00.000Z,14207775
2015-05-28T00:00:00.000Z,14211075
2015-05-29T00:00:00.000Z,14214925
2015-05-30T00:00:00.000Z,14218325
2015-05-31T00:00:00.000Z,14222025
2015-06-01T00:00:00.000Z,14225325
2015-06-02T00:00:00.000Z,14229075
2015-06-03T00:00:00.000Z,14232625
2015-06-04T00:00:00.000Z,14236150
2015-06-05T00:00:00.000Z,14239600
2015-06-06T00:00:00.000Z,14244050
2015-06-07T00:00:00.000Z,14247775
2015-06-08T00:00:00.000Z,14251650
2015-06-09T00:00:00.000Z,14255475
2015-06-10T00:00:00.000Z,14259700
2015-06-11T00:00:00.000Z,14263075
2015-06-12T00:00:00.000Z,14266625
2015-06-13T00:00:00.000Z,14270600
2015-06-14T00:00:00.000Z,14274300
2015-06-15T00:00:00.000Z,14277900
2015-06-16T00:00:00.000Z,14280850
2015-06-17T00:00:00.000Z,14284800
2015-06-18T00:00:00.000Z,14288700
2015-06-19T00:00:00.000Z,14292375
2015-06-20T00:00:00.000Z,14295725
2015-06-21T00:00:00.000Z,14298825
2015-06-22T00:00:00.000Z,14302650
2015-06-23T00:00:00.000Z,14306125
2015-06-24T00:00:00.000Z,14310025
2015-06-25T00:00:00.000Z,14313850
2015-06-26T00:00:00.000Z,14317700
2015-06-27T00:00:00.000Z,14320925
2015-06-28T00:00:00.000Z,14324450
2015-06-29T00:00:00.000Z,14327950
2015-06-30T00:00:00.000Z,14331575
2015-07-01T00:00:00.000Z,14334950
2015-07-02T00:00:00.000Z,14338800
2015-07-03T00:00:00.000Z,14342825
2015-07-04T00:00:00.000Z,14346625
2015-07-05T00:00:00.000Z,14350175
2015-07-06T00:00:00.000Z,14354675
2015-07-07T00:00:00.000Z,14358050
2015-07-08T00:00:00.000Z,14362075
2015-07-09T00:00:00.000Z,14365400
2015-07-10T00:00:00.000Z,14369250
2015-07-11T00:00:00.000Z,14372950
2015-07-12T00:00:00.000Z,14376325
2015-07-13T00:00:00.000Z,14380025
2015-07-14T00:00:00.000Z,14383625
2015-07-15T00:00:00.000Z,14387450
2015-07-16T00:00:00.000Z,14390800
2015-07-17T00:00:00.000Z,14394475
2015-07-18T00:00:00.000Z,14398200
2015-07-19T00:00:00.000Z,14402000
2015-07-20T00:00:00.000Z,14405900
2015-07-21T00:00:00.000Z,14409075
2015-07-22T00:00:00.000Z,14412925
2015-07-23T00:00:00.000Z,14416425
2015-07-24T00:00:00.000Z,14420650
2015-07-25T00:00:00.000Z,14424500
2015-07-26T00:00:00.000Z,14428100
2015-07-27T00:00:00.000Z,14431825
2015-07-28T00:00:00.000Z,14435225
2015-07-29T00:00:00.000Z,14439025
2015-07-30T00:00:00.000Z,14442375
2015-07-31T00:00:00.000Z,14446125
2015-08-01T00:00:00.000Z,14450025
2015-08-02T00:00:00.000Z,14453800
2015-08-03T00:00:00.000Z,14457725
2015-08-04T00:00:00.000Z,14461125
2015-08-05T00:00:00.000Z,14464450
2015-08-06T00:00:00.000Z,14468025
2015-08-07T00:00:00.000Z,14471450
2015-08-08T00:00:00.000Z,14475475
2015-08-09T00:00:00.000Z,14479025
2015-08-10T00:00:00.000Z,14483200
2015-08-11T00:00:00.000Z,14487250
2015-08-12T00:00:00.000Z,14490400
2015-08-13T00:00:00.000Z,14494075
2015-08-14T00:00:00.000Z,14497625
2015-08-15T00:00:00.000Z,14501050
2015-08-16T00:00:00.000Z,14504500
2015-08-17T00:00:00.000Z,14508175
2015-08-18T00:00:00.000Z,14511700
2015-08-19T00:00:00.000Z,14515600
2015-08-20T00:00:00.000Z,14519350
2015-08-21T00:00:00.000Z,14523475
2015-08-22T00:00:00.000Z,14527400
2015-08-23T00:00:00.000Z,14530775
2015-08-24T00:00:00.000Z,14534650
2015-08-25T00:00:00.000Z,14538025
2015-08-26T00:00:00.000Z,14542050
2015-08-27T00:00:00.000Z,14545500
2015-08-28T00:00:00.000Z,14549350
2015-08-29T00:00:00.000Z,14553350
2015-08-30T00:00:00.000Z,14557100
2015-08-31T00:00:00.000Z,14561025
2015-09-01T00:00:00.000Z,14564875
2015-09-02T00:00:00.000Z,14568875
2015-09-03T00:00:00.000Z,14572525
2015-09-04T00:00:00.000Z,14576425
2015-09-05T00:00:00.000Z,14580100
2015-09-06T00:00:00.000Z,14583700
2015-09-07T00:00:00.000Z,14587500
2015-09-08T00:00:00.000Z,14590900
2015-09-09T00:00:00.000Z,14594625
2015-09-10T00:00:00.000Z,14598900
2015-09-11T00:00:00.000Z,14602825
2015-09-12T00:00:00.000Z,14606225
2015-09-13T00:00:00.000Z,14610000
2015-09-14T00:00:00.000Z,14613800
2015-09-15T00:00:00.000Z,14617800
2015-09-16T00:00:00.000Z,14621350
2015-09-17T00:00:00.000Z,14624950
2015-09-18T00:00:00.000Z,14628625
2015-09-19T00:00:00.000Z,14631750
2015-09-20T00:00:00.000Z,14634950
2015-09-21T00:00:00.000Z,14638250
2015-09-22T00:00:00.000Z,14642175
2015-09-23T00:00:00.000Z,14646125
2015-09-24T00:00:00.000Z,14649625
2015-09-25T00:00:00.000Z,14653725
2015-09-26T00:00:00.000Z,14657400
2015-09-27T00:00:00.000Z,14661125
2015-09-28T00:00:00.000Z,14664700
2015-09-29T00:00:00.000Z,14669050
2015-09-30T00:00:00.000Z,14672750
2015-10-01T00:00:00.000Z,14676475
2015-10-02T00:00:00.000Z,14679925
2015-10-03T00:00:00.000Z,14683550
2015-10-04T00:00:00.000Z,14687375
2015-10-05T00:00:00.000Z,14691200
2015-10-06T00:00:00.000Z,14694750
2015-10-07T00:00:00.000Z,14698075
2015-10-08T00:00:00.000Z,14701575
2015-10-09T00:00:00.000Z,14704725
2015-10-10T00:00:00.000Z,14708725
2015-10-11T00:00:00.000Z,14712375
2015-10-12T00:00:00.000Z,14715925
2015-10-13T00:00:00.000Z,14719325
2015-10-14T00:00:00.000Z,14723125
2015-10-15T00:00:00.000Z,14727300
2015-10-16T00:00:00.000Z,14730900
2015-10-17T00:00:00.000Z,14734300
2015-10-18T00:00:00.000Z,14737925
2015-10-19T00:00:00.000Z,14742050
2015-10-20T00:00:00.000Z,14745250
2015-10-21T00:00:00.000Z,14748850
2015-10-22T00:00:00.000Z,14752550
2015-10-23T00:00:00.000Z,14756275
2015-10-24T00:00:00.000Z,14759900
2015-10-25T00:00:00.000Z,14763775
2015-10-26T00:00:00.000Z,14767875
2015-10-27T00:00:00.000Z,14771550
2015-10-28T00:00:00.000Z,14775025
2015-10-29T00:00:00.000Z,14778800
2015-10-30T00:00:00.000Z,14783075
2015-10-31T00:00:00.000Z,14786750
2015-11-01T00:00:00.000Z,14790575
2015-11-02T00:00:00.000Z,14794400
2015-11-03T00:00:00.000Z,14798275
2015-11-04T00:00:00.000Z,14802150
2015-11-05T00:00:00.000Z,14805800
2015-11-06T00:00:00.000Z,14809425
2015-11-07T00:00:00.000Z,14813225
2015-11-08T00:00:00.000Z,14816700
2015-11-09T00:00:00.000Z,14820425
2015-11-10T00:00:00.000Z,14824075
2015-11-11T00:00:00.000Z,14828275
2015-11-12T00:00:00.000Z,14832300
2015-11-13T00:00:00.000Z,14836300
2015-11-14T00:00:00.000Z,14839850
2015-11-15T00:00:00.000Z,14843850
2015-11-16T00:00:00.000Z,14848175
2015-11-17T00:00:00.000Z,14851900
2015-11-18T00:00:00.000Z,14855725
2015-11-19T00:00:00.000Z,14859125
2015-11-20T00:00:00.000Z,14863300
2015-11-21T00:00:00.000Z,14867650
2015-11-22T00:00:00.000Z,14871950
2015-11-23T00:00:00.000Z,14876025
2015-11-24T00:00:00.000Z,14879925
2015-11-25T00:00:00.000Z,14883625
2015-11-26T00:00:00.000Z,14888025
2015-11-27T00:00:00.000Z,14891350
2015-11-28T00:00:00.000Z,14895200
2015-11-29T00:00:00.000Z,14898925
2015-11-30T00:00:00.000Z,14902975
2015-12-01T00:00:00.000Z,14907150
2015-12-02T00:00:00.000Z,14911175
2015-12-03T00:00:00.000Z,14914725
2015-12-04T00:00:00.000Z,14918550
2015-12-05T00:00:00.000Z,14922925
2015-12-06T00:00:00.000Z,14926900
2015-12-07T00:00:00.000Z,14930575
2015-12-08T00:00:00.000Z,14934950
2015-12-09T00:00:00.000Z,14939150
2015-12-10T00:00:00.000Z,14944550
2015-12-11T00:00:00.000Z,14948550
2015-12-12T00:00:00.000Z,14952600
2015-12-13T00:00:00.000Z,14956150
2015-12-14T00:00:00.000Z,14961025
2015-12-15T00:00:00.000Z,14965600
2015-12-16T00:00:00.000Z,14969675
2015-12-17T00:00:00.000Z,14973550
2015-12-18T00:00:00.000Z,14977775
2015-12-19T00:00:00.000Z,14981700
2015-12-20T00:00:00.000Z,14985825
2015-12-21T00:00:00.000Z,14989550
2015-12-22T00:00:00.000Z,14993300
2015-12-23T00:00:00.000Z,14997225
2015-12-24T00:00:00.000Z,15000675
2015-12-25T00:00:00.000Z,15004725
2015-12-26T00:00:00.000Z,15009000
2015-12-27T00:00:00.000Z,15014125
2015-12-28T00:00:00.000Z,15017900
2015-12-29T00:00:00.000Z,15021875
2015-12-30T00:00:00.000Z,15026000
2015-12-31T00:00:00.000Z,15029550
2016-01-01T00:00:00.000Z,15032925
2016-01-02T00:00:00.000Z,15036550
2016-01-03T00:00:00.000Z,15040175
2016-01-04T00:00:00.000Z,15044700
2016-01-05T00:00:00.000Z,15048625
2016-01-06T00:00:00.000Z,15052150
2016-01-07T00:00:00.000Z,15055825
2016-01-08T00:00:00.000Z,15060150
2016-01-09T00:00:00.000Z,15063925
2016-01-10T00:00:00.000Z,15068300
2016-01-11T00:00:00.000Z,15072550
2016-01-12T00:00:00.000Z,15076800
2016-01-13T00:00:00.000Z,15080500
2016-01-14T00:00:00.000Z,15083825
2016-01-15T00:00:00.000Z,15086875
2016-01-16T00:00:00.000Z,15090425
2016-01-17T00:00:00.000Z,15094200
2016-01-18T00:00:00.000Z,15098525
2016-01-19T00:00:00.000Z,15101850
2016-01-20T00:00:00.000Z,15105650
2016-01-21T00:00:00.000Z,15109075
2016-01-22T00:00:00.000Z,15113475
2016-01-23T00:00:00.000Z,15117950
2016-01-24T00:00:00.000Z,15122225
2016-01-25T00:00:00.000Z,15126275
2016-01-26T00:00:00.000Z,15130275
2016-01-27T00:00:00.000Z,15134150
2016-01-28T00:00:00.000Z,15137800
2016-01-29T00:00:00.000Z,15142025
2016-01-30T00:00:00.000Z,15146700
2016-01-31T00:00:00.000Z,15151225
2016-02-01T00:00:00.000Z,15155250
2016-02-02T00:00:00.000Z,15159750
2016-02-03T00:00:00.000Z,15164225
2016-02-04T00:00:00.000Z,15168425
2016-02-05T00:00:00.000Z,15173125
2016-02-06T00:00:00.000Z,15178125
2016-02-07T00:00:00.000Z,15182525
2016-02-08T00:00:00.000Z,15186225
2016-02-09T00:00:00.000Z,15190625
2016-02-10T00:00:00.000Z,15194725
2016-02-11T00:00:00.000Z,15199525
2016-02-12T00:00:00.000Z,15203800
2016-02-13T00:00:00.000Z,15207700
2016-02-14T00:00:00.000Z,15211850
2016-02-15T00:00:00.000Z,15215650
2016-02-16T00:00:00.000Z,15219100
2016-02-17T00:00:00.000Z,15222975
2016-02-18T00:00:00.000Z,15227200
2016-02-19T00:00:00.000Z,15230825
2016-02-20T00:00:00.000Z,15234575
2016-02-21T00:00:00.000Z,15237775
2016-02-22T00:00:00.000Z,15240950
2016-02-23T00:00:00.000Z,15244350
2016-02-24T00:00:00.000Z,15247300
2016-02-25T00:00:00.000Z,15251175
2016-02-26T00:00:00.000Z,15254675
2016-02-27T00:00:00.000Z,15258350
2016-02-28T00:00:00.000Z,15261700
2016-02-29T00:00:00.000Z,15265025
2016-03-01T00:00:00.000Z,15268550
2016-03-02T00:00:00.000Z,15272475
2016-03-03T00:00:00.000Z,15275850
2016-03-04T00:00:00.000Z,15279725
2016-03-05T00:00:00.000Z,15283475
2016-03-06T00:00:00.000Z,15287175
2016-03-07T00:00:00.000Z,15290500
2016-03-08T00:00:00.000Z,15294350
2016-03-09T00:00:00.000Z,15298550
2016-03-10T00:00:00.000Z,15302425
2016-03-11T00:00:00.000Z,15306425
2016-03-12T00:00:00.000Z,15310025
2016-03-13T00:00:00.000Z,15313350
2016-03-14T00:00:00.000Z,15317150
2016-03-15T00:00:00.000Z,15321175
2016-03-16T00:00:00.000Z,15324975
2016-03-17T00:00:00.000Z,15328500
2016-03-18T00:00:00.000Z,15331900
2016-03-19T00:00:00.000Z,15335300
2016-03-20T00:00:00.000Z,15338950
2016-03-21T00:00:00.000Z,15342425
2016-03-22T00:00:00.000Z,15346125
2016-03-23T00:00:00.000Z,15349850
2016-03-24T00:00:00.000Z,15353525
2016-03-25T00:00:00.000Z,15357175
2016-03-26T00:00:00.000Z,15361000
2016-03-27T00:00:00.000Z,15364525
2016-03-28T00:00:00.000Z,15368775
2016-03-29T00:00:00.000Z,15372700
2016-03-30T00:00:00.000Z,15376375
2016-03-31T00:00:00.000Z,15379475
2016-04-01T00:00:00.000Z,15383300
2016-04-02T00:00:00.000Z,15386775
2016-04-03T00:00:00.000Z,15390325
2016-04-04T00:00:00.000Z,15394475
2016-04-05T00:00:00.000Z,15398350
2016-04-06T00:00:00.000Z,15402275
2016-04-07T00:00:00.000Z,15405750
2016-04-08T00:00:00.000Z,15409350
2016-04-09T00:00:00.000Z,15413400
2016-04-10T00:00:00.000Z,15417725
2016-04-11T00:00:00.000Z,15421550
2016-04-12T00:00:00.000Z,15425250
2016-04-13T00:00:00.000Z,15429350
2016-04-14T00:00:00.000Z,15433450
2016-04-15T00:00:00.000Z,15436925
2016-04-16T00:00:00.000Z,15440375
2016-04-17T00:00:00.000Z,15444325
2016-04-18T00:00:00.000Z,15447675
2016-04-19T00:00:00.000Z,15451425
2016-04-20T00:00:00.000Z,15455550
2016-04-21T00:00:00.000Z,15459325
2016-04-22T00:00:00.000Z,15462900
2016-04-23T00:00:00.000Z,15466500
2016-04-24T00:00:00.000Z,15469800
2016-04-25T00:00:00.000Z,15472975
2016-04-26T00:00:00.000Z,15476750
2016-04-27T00:00:00.000Z,15479975
2016-04-28T00:00:00.000Z,15483350
